population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,130,Mexico,1,Male,15,50-54 years,973,Substance use disorders,2,Percent,2021,0.0410657339571079,0.0527892949779889,0.0312057199769893
1,All Population,5,Prevalence,130,Mexico,2,Female,15,50-54 years,973,Substance use disorders,2,Percent,2021,0.0074539149763746,0.0094299188530036,0.0059505430959259
1,All Population,5,Prevalence,130,Mexico,1,Male,16,55-59 years,973,Substance use disorders,2,Percent,2021,0.0374953130893567,0.0454942015528756,0.0304870214341938
1,All Population,5,Prevalence,130,Mexico,2,Female,16,55-59 years,973,Substance use disorders,2,Percent,2021,0.0060618794443787,0.0072381351285779,0.0050495597338415
1,All Population,5,Prevalence,130,Mexico,1,Male,17,60-64 years,973,Substance use disorders,2,Percent,2021,0.0340280831502493,0.0439221151503557,0.0255191630720921
1,All Population,5,Prevalence,130,Mexico,2,Female,17,60-64 years,973,Substance use disorders,2,Percent,2021,0.0050022780744667,0.0062736269145589,0.003929902861744
1,All Population,5,Prevalence,130,Mexico,1,Male,18,65-69 years,973,Substance use disorders,2,Percent,2021,0.0307515108628246,0.0384280224610626,0.0241599183037856
1,All Population,5,Prevalence,130,Mexico,2,Female,18,65-69 years,973,Substance use disorders,2,Percent,2021,0.0042341634846314,0.0051884730181805,0.0034751833467478
1,All Population,5,Prevalence,130,Mexico,1,Male,19,70-74 years,973,Substance use disorders,2,Percent,2021,0.0276526789259735,0.0345435379588214,0.0211552212726476
1,All Population,5,Prevalence,130,Mexico,2,Female,19,70-74 years,973,Substance use disorders,2,Percent,2021,0.0037189503350528,0.0045539007443194,0.0029234814843626
1,All Population,5,Prevalence,130,Mexico,1,Male,20,75-79 years,973,Substance use disorders,2,Percent,2021,0.025038199926927,0.0307969927784282,0.0196557672921697
1,All Population,5,Prevalence,130,Mexico,2,Female,20,75-79 years,973,Substance use disorders,2,Percent,2021,0.0037898905072003,0.004620990792278,0.0030887250707664
1,All Population,5,Prevalence,130,Mexico,1,Male,30,80-84 years,973,Substance use disorders,2,Percent,2021,0.023063212184423,0.0297041842514246,0.0167250306034069
1,All Population,5,Prevalence,130,Mexico,2,Female,30,80-84 years,973,Substance use disorders,2,Percent,2021,0.0040980299688756,0.0051385101613487,0.0031762508004412
1,All Population,5,Prevalence,130,Mexico,1,Male,31,85-89 years,973,Substance use disorders,2,Percent,2021,0.0226012053661509,0.0288690691749693,0.0175456054383957
1,All Population,5,Prevalence,130,Mexico,2,Female,31,85-89 years,973,Substance use disorders,2,Percent,2021,0.0045326115838553,0.0057816494160554,0.0035627383301514
1,All Population,5,Prevalence,130,Mexico,1,Male,32,90-94 years,973,Substance use disorders,2,Percent,2021,0.0240742408069663,0.0327850190938061,0.0173493717409681
1,All Population,5,Prevalence,130,Mexico,2,Female,32,90-94 years,973,Substance use disorders,2,Percent,2021,0.0054690476072969,0.0072929017289164,0.0041197307925353
1,All Population,5,Prevalence,130,Mexico,1,Male,235,95+ years,973,Substance use disorders,2,Percent,2021,0.0306448271013256,0.0430613371480236,0.0205030008557517
1,All Population,5,Prevalence,130,Mexico,2,Female,235,95+ years,973,Substance use disorders,2,Percent,2021,0.0080060244403213,0.0112618185389607,0.0055627572578098
1,All Population,5,Prevalence,213,Niger,1,Male,1,<5 years,558,Mental disorders,2,Percent,2021,0.0235679929203878,0.0429348837048788,0.013477921239758
1,All Population,5,Prevalence,213,Niger,2,Female,1,<5 years,558,Mental disorders,2,Percent,2021,0.0140173423941382,0.0219691947647241,0.0085668745453183
1,All Population,5,Prevalence,213,Niger,1,Male,6,5-9 years,558,Mental disorders,2,Percent,2021,0.1106620654477345,0.1609124441402932,0.077886942382477
1,All Population,5,Prevalence,213,Niger,2,Female,6,5-9 years,558,Mental disorders,2,Percent,2021,0.1120441076935596,0.182786952500921,0.0718479536390183
1,All Population,5,Prevalence,213,Niger,1,Male,7,10-14 years,558,Mental disorders,2,Percent,2021,0.1761941695063198,0.2400801554930036,0.1375854524521863
1,All Population,5,Prevalence,213,Niger,2,Female,7,10-14 years,558,Mental disorders,2,Percent,2021,0.2125646169550953,0.3324322423918576,0.1385623583240114
1,All Population,5,Prevalence,213,Niger,1,Male,8,15-19 years,558,Mental disorders,2,Percent,2021,0.1696934538760039,0.211517736085505,0.142491564791599
1,All Population,5,Prevalence,213,Niger,2,Female,8,15-19 years,558,Mental disorders,2,Percent,2021,0.1909721914650653,0.2320258598008211,0.1527890931712922
1,All Population,5,Prevalence,213,Niger,1,Male,9,20-24 years,558,Mental disorders,2,Percent,2021,0.1410814267952039,0.1660312024588025,0.1204186960054092
1,All Population,5,Prevalence,213,Niger,2,Female,9,20-24 years,558,Mental disorders,2,Percent,2021,0.159953213669558,0.1915983278776361,0.1342945796849718
1,All Population,5,Prevalence,213,Niger,1,Male,10,25-29 years,558,Mental disorders,2,Percent,2021,0.1404853439030137,0.1627146607462582,0.1214371808715409
1,All Population,5,Prevalence,213,Niger,2,Female,10,25-29 years,558,Mental disorders,2,Percent,2021,0.158857598639742,0.1856472691133425,0.1355635599882719
1,All Population,5,Prevalence,213,Niger,1,Male,11,30-34 years,558,Mental disorders,2,Percent,2021,0.1421617848005458,0.1644119776251897,0.1230176099912707
1,All Population,5,Prevalence,213,Niger,2,Female,11,30-34 years,558,Mental disorders,2,Percent,2021,0.1564450599613907,0.1838579306072847,0.1343920914601076
1,All Population,5,Prevalence,213,Niger,1,Male,12,35-39 years,558,Mental disorders,2,Percent,2021,0.1425037580424426,0.1610141211343133,0.12544974687212
1,All Population,5,Prevalence,213,Niger,2,Female,12,35-39 years,558,Mental disorders,2,Percent,2021,0.1533657606219518,0.1752476325578903,0.1330195389364891
1,All Population,5,Prevalence,213,Niger,1,Male,13,40-44 years,558,Mental disorders,2,Percent,2021,0.1425518986559893,0.1606131169952152,0.1266326246958636
1,All Population,5,Prevalence,213,Niger,2,Female,13,40-44 years,558,Mental disorders,2,Percent,2021,0.1526894673000721,0.1759705838173238,0.1342499013974428
1,All Population,5,Prevalence,213,Niger,1,Male,14,45-49 years,558,Mental disorders,2,Percent,2021,0.1422409211320046,0.1613098180533833,0.1259707467341634
1,All Population,5,Prevalence,213,Niger,2,Female,14,45-49 years,558,Mental disorders,2,Percent,2021,0.1528285263486069,0.1765400652737034,0.1322924969393898
1,All Population,5,Prevalence,213,Niger,1,Male,15,50-54 years,558,Mental disorders,2,Percent,2021,0.1415048455031493,0.1638116767644809,0.1239066969360258
1,All Population,5,Prevalence,213,Niger,2,Female,15,50-54 years,558,Mental disorders,2,Percent,2021,0.1531811989637747,0.1813342145226881,0.1304870691167687
1,All Population,5,Prevalence,213,Niger,1,Male,16,55-59 years,558,Mental disorders,2,Percent,2021,0.1398797089562255,0.1600399215515057,0.1210828480708319
1,All Population,5,Prevalence,213,Niger,2,Female,16,55-59 years,558,Mental disorders,2,Percent,2021,0.1524716396466492,0.1774848286423958,0.1295247376499984
1,All Population,5,Prevalence,213,Niger,1,Male,17,60-64 years,558,Mental disorders,2,Percent,2021,0.1385210714274475,0.1617872932302647,0.1209842023651312
1,All Population,5,Prevalence,213,Niger,2,Female,17,60-64 years,558,Mental disorders,2,Percent,2021,0.1518314212243034,0.1797568071741584,0.1309478025768662
1,All Population,5,Prevalence,213,Niger,1,Male,18,65-69 years,558,Mental disorders,2,Percent,2021,0.1375563234746831,0.1596274295770995,0.1193829385455751
1,All Population,5,Prevalence,213,Niger,2,Female,18,65-69 years,558,Mental disorders,2,Percent,2021,0.151428865302099,0.1785574573953644,0.1324181994691791
1,All Population,5,Prevalence,213,Niger,1,Male,19,70-74 years,558,Mental disorders,2,Percent,2021,0.1355179265452289,0.1614184993907649,0.117745211299758
1,All Population,5,Prevalence,213,Niger,2,Female,19,70-74 years,558,Mental disorders,2,Percent,2021,0.1491758785204043,0.1802619891424443,0.1282485755235606
1,All Population,5,Prevalence,213,Niger,1,Male,20,75-79 years,558,Mental disorders,2,Percent,2021,0.1330046043631937,0.1603203799820412,0.1147561033719783
1,All Population,5,Prevalence,213,Niger,2,Female,20,75-79 years,558,Mental disorders,2,Percent,2021,0.1463538041526814,0.1799997864108251,0.125676112411335
1,All Population,5,Prevalence,213,Niger,1,Male,30,80-84 years,558,Mental disorders,2,Percent,2021,0.1312028735841304,0.1596889745434182,0.1127684883788733
1,All Population,5,Prevalence,213,Niger,2,Female,30,80-84 years,558,Mental disorders,2,Percent,2021,0.1440766338731597,0.1754404783519478,0.1221796717303546
1,All Population,5,Prevalence,213,Niger,1,Male,31,85-89 years,558,Mental disorders,2,Percent,2021,0.131817195121162,0.1610460912724707,0.112336971328842
1,All Population,5,Prevalence,213,Niger,2,Female,31,85-89 years,558,Mental disorders,2,Percent,2021,0.1442794101892533,0.1757538748695495,0.121315712574562
1,All Population,5,Prevalence,213,Niger,1,Male,32,90-94 years,558,Mental disorders,2,Percent,2021,0.1343939904317215,0.1610688142435123,0.1114837413847969
1,All Population,5,Prevalence,213,Niger,2,Female,32,90-94 years,558,Mental disorders,2,Percent,2021,0.1464937746899996,0.1773424055807636,0.1208298724494382
1,All Population,5,Prevalence,213,Niger,1,Male,235,95+ years,558,Mental disorders,2,Percent,2021,0.1386560246514742,0.1660618179776022,0.1155263396035263
1,All Population,5,Prevalence,213,Niger,2,Female,235,95+ years,558,Mental disorders,2,Percent,2021,0.1505120990346742,0.1785087220836073,0.1247451483687902
1,All Population,5,Prevalence,130,Mexico,1,Male,1,<5 years,558,Mental disorders,2,Percent,2021,0.0294622825539647,0.0528299364228705,0.0171102951053742
1,All Population,5,Prevalence,130,Mexico,2,Female,1,<5 years,558,Mental disorders,2,Percent,2021,0.0157722323790087,0.024873241525309,0.0095535339049173
1,All Population,5,Prevalence,130,Mexico,1,Male,6,5-9 years,558,Mental disorders,2,Percent,2021,0.0990801757388487,0.1408284381229828,0.0724068227945849
1,All Population,5,Prevalence,130,Mexico,2,Female,6,5-9 years,558,Mental disorders,2,Percent,2021,0.0704652912922926,0.1176135921217082,0.0462357288139758
1,All Population,5,Prevalence,130,Mexico,1,Male,7,10-14 years,558,Mental disorders,2,Percent,2021,0.1562000000982779,0.1893312233662088,0.1293471896639342
1,All Population,5,Prevalence,130,Mexico,2,Female,7,10-14 years,558,Mental disorders,2,Percent,2021,0.1389403007425146,0.1902405763787454,0.1089492012681632
1,All Population,5,Prevalence,130,Mexico,1,Male,8,15-19 years,558,Mental disorders,2,Percent,2021,0.1580818813830227,0.1914171591969085,0.1352455968940619
1,All Population,5,Prevalence,130,Mexico,2,Female,8,15-19 years,558,Mental disorders,2,Percent,2021,0.1904343073612025,0.2470382056899477,0.1591970704990124
1,All Population,5,Prevalence,130,Mexico,1,Male,9,20-24 years,558,Mental disorders,2,Percent,2021,0.140881775513688,0.1692743648838363,0.1200687007059943
1,All Population,5,Prevalence,130,Mexico,2,Female,9,20-24 years,558,Mental disorders,2,Percent,2021,0.2042102073967747,0.2566434309910971,0.1665014986144214
1,All Population,5,Prevalence,130,Mexico,1,Male,10,25-29 years,558,Mental disorders,2,Percent,2021,0.1440587696135433,0.1732603200555038,0.1230708295125712
1,All Population,5,Prevalence,130,Mexico,2,Female,10,25-29 years,558,Mental disorders,2,Percent,2021,0.2151357453293613,0.2739879197456266,0.172013448934104
1,All Population,5,Prevalence,130,Mexico,1,Male,11,30-34 years,558,Mental disorders,2,Percent,2021,0.1451808943875217,0.1735987167590003,0.12220428175419
1,All Population,5,Prevalence,130,Mexico,2,Female,11,30-34 years,558,Mental disorders,2,Percent,2021,0.211477683170067,0.2695016137174321,0.1689144892257546
1,All Population,5,Prevalence,130,Mexico,1,Male,12,35-39 years,558,Mental disorders,2,Percent,2021,0.1420191367619803,0.1620163864933474,0.1226585942960565
1,All Population,5,Prevalence,130,Mexico,2,Female,12,35-39 years,558,Mental disorders,2,Percent,2021,0.1998338622643223,0.2367855607762716,0.168348635155011
1,All Population,5,Prevalence,130,Mexico,1,Male,13,40-44 years,558,Mental disorders,2,Percent,2021,0.1383630638330115,0.1557930028160799,0.1226644065040956
1,All Population,5,Prevalence,130,Mexico,2,Female,13,40-44 years,558,Mental disorders,2,Percent,2021,0.1875478961610934,0.2196193325858089,0.1644389644572159
1,All Population,5,Prevalence,130,Mexico,1,Male,14,45-49 years,558,Mental disorders,2,Percent,2021,0.1351639207924057,0.1515446051633183,0.1203079373523969
1,All Population,5,Prevalence,130,Mexico,2,Female,14,45-49 years,558,Mental disorders,2,Percent,2021,0.1792025462516784,0.2077297873750496,0.1563750017602315
1,All Population,5,Prevalence,130,Mexico,1,Male,15,50-54 years,558,Mental disorders,2,Percent,2021,0.1328709808881162,0.1527763275233795,0.117251942290361
1,All Population,5,Prevalence,130,Mexico,2,Female,15,50-54 years,558,Mental disorders,2,Percent,2021,0.1731632663611108,0.2051254151487673,0.1482092086159604
1,All Population,5,Prevalence,130,Mexico,1,Male,16,55-59 years,558,Mental disorders,2,Percent,2021,0.1317177703441034,0.1492708325988336,0.115156557047554
1,All Population,5,Prevalence,130,Mexico,2,Female,16,55-59 years,558,Mental disorders,2,Percent,2021,0.1678153318872703,0.1941786502918522,0.1427109982903299
1,All Population,5,Prevalence,130,Mexico,1,Male,17,60-64 years,558,Mental disorders,2,Percent,2021,0.1296467207990507,0.1478610705349379,0.1147365046591578
1,All Population,5,Prevalence,130,Mexico,2,Female,17,60-64 years,558,Mental disorders,2,Percent,2021,0.1633862876930257,0.1901883187869811,0.1396872079164294
1,All Population,5,Prevalence,130,Mexico,1,Male,18,65-69 years,558,Mental disorders,2,Percent,2021,0.1284862442870602,0.1471936326056474,0.113783830494033
1,All Population,5,Prevalence,130,Mexico,2,Female,18,65-69 years,558,Mental disorders,2,Percent,2021,0.1596629232724963,0.1859689833329912,0.1408259461251157
1,All Population,5,Prevalence,130,Mexico,1,Male,19,70-74 years,558,Mental disorders,2,Percent,2021,0.1269413913934645,0.1478589983602226,0.1108231990582747
1,All Population,5,Prevalence,130,Mexico,2,Female,19,70-74 years,558,Mental disorders,2,Percent,2021,0.1556548662583431,0.1833882130722791,0.1356522395131424
1,All Population,5,Prevalence,130,Mexico,1,Male,20,75-79 years,558,Mental disorders,2,Percent,2021,0.1249079155016489,0.1488131295831365,0.1090598938003751
1,All Population,5,Prevalence,130,Mexico,2,Female,20,75-79 years,558,Mental disorders,2,Percent,2021,0.1517619597110637,0.183367128002054,0.1316390071819031
1,All Population,5,Prevalence,130,Mexico,1,Male,30,80-84 years,558,Mental disorders,2,Percent,2021,0.1231646822458674,0.1468081214683742,0.1064162012642688
1,All Population,5,Prevalence,130,Mexico,2,Female,30,80-84 years,558,Mental disorders,2,Percent,2021,0.1482934165072923,0.177453788598233,0.1259551343890906
1,All Population,5,Prevalence,130,Mexico,1,Male,31,85-89 years,558,Mental disorders,2,Percent,2021,0.1230800210373185,0.145163103205907,0.1068758345052086
1,All Population,5,Prevalence,130,Mexico,2,Female,31,85-89 years,558,Mental disorders,2,Percent,2021,0.1474516729756936,0.1756228604005676,0.1262593446964876
1,All Population,5,Prevalence,130,Mexico,1,Male,32,90-94 years,558,Mental disorders,2,Percent,2021,0.1246065450236087,0.1457258131000515,0.107633733240329
1,All Population,5,Prevalence,130,Mexico,2,Female,32,90-94 years,558,Mental disorders,2,Percent,2021,0.1486821982594947,0.1743089213897423,0.124746998096393
1,All Population,5,Prevalence,130,Mexico,1,Male,235,95+ years,558,Mental disorders,2,Percent,2021,0.1281782995728848,0.1534564656025923,0.1091937652416936
1,All Population,5,Prevalence,130,Mexico,2,Female,235,95+ years,558,Mental disorders,2,Percent,2021,0.1523277609529897,0.1780871364265241,0.1298688835454411
1,All Population,5,Prevalence,18,Thailand,1,Male,1,<5 years,558,Mental disorders,2,Percent,2021,0.0329096945473623,0.048352143029318,0.0223024772173923
1,All Population,5,Prevalence,18,Thailand,2,Female,1,<5 years,558,Mental disorders,2,Percent,2021,0.0170736745262614,0.0257635160592524,0.0116973772061821
1,All Population,5,Prevalence,18,Thailand,1,Male,6,5-9 years,558,Mental disorders,2,Percent,2021,0.0935033735726373,0.1216842360332258,0.0720251794124599
1,All Population,5,Prevalence,18,Thailand,2,Female,6,5-9 years,558,Mental disorders,2,Percent,2021,0.0583639368956323,0.0843801383124704,0.0426941503083323
1,All Population,5,Prevalence,18,Thailand,1,Male,7,10-14 years,558,Mental disorders,2,Percent,2021,0.1365216830382941,0.168272976050489,0.1087315863092666
1,All Population,5,Prevalence,18,Thailand,2,Female,7,10-14 years,558,Mental disorders,2,Percent,2021,0.0926676849684809,0.1268122585598858,0.0729414411761729
1,All Population,5,Prevalence,18,Thailand,1,Male,8,15-19 years,558,Mental disorders,2,Percent,2021,0.1241252710243602,0.1442929203587775,0.1052258169424873
1,All Population,5,Prevalence,18,Thailand,2,Female,8,15-19 years,558,Mental disorders,2,Percent,2021,0.0970019308553411,0.1146537372941394,0.0824871002630327
1,All Population,5,Prevalence,18,Thailand,1,Male,9,20-24 years,558,Mental disorders,2,Percent,2021,0.1052256040163379,0.1215285411098823,0.0908948651583075
1,All Population,5,Prevalence,18,Thailand,2,Female,9,20-24 years,558,Mental disorders,2,Percent,2021,0.0933727363125983,0.1091474932394939,0.0796874519165453
1,All Population,5,Prevalence,18,Thailand,1,Male,10,25-29 years,558,Mental disorders,2,Percent,2021,0.1058317610703489,0.1212063989627759,0.0925196023825224
1,All Population,5,Prevalence,18,Thailand,2,Female,10,25-29 years,558,Mental disorders,2,Percent,2021,0.0983483003859759,0.1153022198332301,0.0855229370689374
1,All Population,5,Prevalence,18,Thailand,1,Male,11,30-34 years,558,Mental disorders,2,Percent,2021,0.1079658548795619,0.1231315469444686,0.0952842646289281
1,All Population,5,Prevalence,18,Thailand,2,Female,11,30-34 years,558,Mental disorders,2,Percent,2021,0.1025929681408691,0.1210228199303401,0.0881515463179038
1,All Population,5,Prevalence,18,Thailand,1,Male,12,35-39 years,558,Mental disorders,2,Percent,2021,0.1088440747941009,0.1235744061475177,0.0968167163330341
1,All Population,5,Prevalence,18,Thailand,2,Female,12,35-39 years,558,Mental disorders,2,Percent,2021,0.1053109160717309,0.120000257741827,0.0908554836333134
1,All Population,5,Prevalence,18,Thailand,1,Male,13,40-44 years,558,Mental disorders,2,Percent,2021,0.1083057164969585,0.1228351071397577,0.0961133874500577
1,All Population,5,Prevalence,18,Thailand,2,Female,13,40-44 years,558,Mental disorders,2,Percent,2021,0.106689098803445,0.1215878466156314,0.0940116278458251
1,All Population,5,Prevalence,18,Thailand,1,Male,14,45-49 years,558,Mental disorders,2,Percent,2021,0.1072227818604171,0.1216684793529725,0.0956458558124495
1,All Population,5,Prevalence,18,Thailand,2,Female,14,45-49 years,558,Mental disorders,2,Percent,2021,0.1077326851914098,0.1228298584038079,0.0939850535945121
1,All Population,5,Prevalence,18,Thailand,1,Male,15,50-54 years,558,Mental disorders,2,Percent,2021,0.1060490078403271,0.121470550594244,0.0932854983619313
1,All Population,5,Prevalence,18,Thailand,2,Female,15,50-54 years,558,Mental disorders,2,Percent,2021,0.1086354140803921,0.1259030878388393,0.0942230692609964
1,All Population,5,Prevalence,18,Thailand,1,Male,16,55-59 years,558,Mental disorders,2,Percent,2021,0.1040825669539418,0.1183876207964061,0.0915583187492773
1,All Population,5,Prevalence,18,Thailand,2,Female,16,55-59 years,558,Mental disorders,2,Percent,2021,0.1088060295579008,0.1249261361674942,0.0931913495132715
1,All Population,5,Prevalence,18,Thailand,1,Male,17,60-64 years,558,Mental disorders,2,Percent,2021,0.1022971501534555,0.1183499363433966,0.0897910360176405
1,All Population,5,Prevalence,18,Thailand,2,Female,17,60-64 years,558,Mental disorders,2,Percent,2021,0.1087386121007673,0.1253936865135235,0.0934036372796662
1,All Population,5,Prevalence,18,Thailand,1,Male,18,65-69 years,558,Mental disorders,2,Percent,2021,0.1005141742310725,0.1143888796827497,0.0883840080138394
1,All Population,5,Prevalence,18,Thailand,2,Female,18,65-69 years,558,Mental disorders,2,Percent,2021,0.1080323559114439,0.1254489838758627,0.0936924812940958
1,All Population,5,Prevalence,18,Thailand,1,Male,19,70-74 years,558,Mental disorders,2,Percent,2021,0.0978178442689818,0.1116572801745362,0.085651404405728
1,All Population,5,Prevalence,18,Thailand,2,Female,19,70-74 years,558,Mental disorders,2,Percent,2021,0.1061302992786002,0.1243959201714352,0.0923742981637454
1,All Population,5,Prevalence,18,Thailand,1,Male,20,75-79 years,558,Mental disorders,2,Percent,2021,0.0949637592985064,0.1109035444619992,0.0839225370349232
1,All Population,5,Prevalence,18,Thailand,2,Female,20,75-79 years,558,Mental disorders,2,Percent,2021,0.1035711244508861,0.1232869364370927,0.0899844701536158
1,All Population,5,Prevalence,18,Thailand,1,Male,30,80-84 years,558,Mental disorders,2,Percent,2021,0.0923259173139934,0.1083849665647723,0.0804723032903478
1,All Population,5,Prevalence,18,Thailand,2,Female,30,80-84 years,558,Mental disorders,2,Percent,2021,0.1011669302542454,0.124064570770508,0.0868281996149829
1,All Population,5,Prevalence,18,Thailand,1,Male,31,85-89 years,558,Mental disorders,2,Percent,2021,0.0914086027228393,0.108031177046299,0.0790059557020863
1,All Population,5,Prevalence,18,Thailand,2,Female,31,85-89 years,558,Mental disorders,2,Percent,2021,0.1003557094267608,0.1228824290772916,0.0858242872743529
1,All Population,5,Prevalence,18,Thailand,1,Male,32,90-94 years,558,Mental disorders,2,Percent,2021,0.0920596519220339,0.1084537196934723,0.0791915498028054
1,All Population,5,Prevalence,18,Thailand,2,Female,32,90-94 years,558,Mental disorders,2,Percent,2021,0.1010666904132329,0.1215808398277895,0.0859223395541923
1,All Population,5,Prevalence,18,Thailand,1,Male,235,95+ years,558,Mental disorders,2,Percent,2021,0.0941737957015211,0.1102047392513714,0.0802774933018456
1,All Population,5,Prevalence,18,Thailand,2,Female,235,95+ years,558,Mental disorders,2,Percent,2021,0.1033372106321216,0.1222281434392031,0.0869152191098965
1,All Population,5,Prevalence,155,Türkiye,1,Male,1,<5 years,558,Mental disorders,2,Percent,2021,0.0280977644113646,0.0466853334215762,0.0179395560532386
1,All Population,5,Prevalence,155,Türkiye,2,Female,1,<5 years,558,Mental disorders,2,Percent,2021,0.0160645263347645,0.0237724096686141,0.0104007596996721
1,All Population,5,Prevalence,155,Türkiye,1,Male,6,5-9 years,558,Mental disorders,2,Percent,2021,0.1291695607402455,0.1779578822366849,0.0963951991829804
1,All Population,5,Prevalence,155,Türkiye,2,Female,6,5-9 years,558,Mental disorders,2,Percent,2021,0.0796392274134554,0.1119110618403064,0.0590088345704135
1,All Population,5,Prevalence,155,Türkiye,1,Male,7,10-14 years,558,Mental disorders,2,Percent,2021,0.1950387238322712,0.250603376943978,0.157366170353272
1,All Population,5,Prevalence,155,Türkiye,2,Female,7,10-14 years,558,Mental disorders,2,Percent,2021,0.1598769976076811,0.2006429953585681,0.1349784776332033
1,All Population,5,Prevalence,155,Türkiye,1,Male,8,15-19 years,558,Mental disorders,2,Percent,2021,0.1864257168253263,0.2242974360130985,0.1585056818638274
1,All Population,5,Prevalence,155,Türkiye,2,Female,8,15-19 years,558,Mental disorders,2,Percent,2021,0.2053196463924429,0.248927277310388,0.1747508644762288
1,All Population,5,Prevalence,155,Türkiye,1,Male,9,20-24 years,558,Mental disorders,2,Percent,2021,0.1555046375984756,0.1773657040388966,0.1351240277607681
1,All Population,5,Prevalence,155,Türkiye,2,Female,9,20-24 years,558,Mental disorders,2,Percent,2021,0.1923798162265636,0.2227045899662201,0.1671030074813295
1,All Population,5,Prevalence,155,Türkiye,1,Male,10,25-29 years,558,Mental disorders,2,Percent,2021,0.1499088677410153,0.170003284519584,0.1310905531275346
1,All Population,5,Prevalence,155,Türkiye,2,Female,10,25-29 years,558,Mental disorders,2,Percent,2021,0.1917277293180013,0.2168859170819519,0.1672088156705737
1,All Population,5,Prevalence,155,Türkiye,1,Male,11,30-34 years,558,Mental disorders,2,Percent,2021,0.1487439711840467,0.1674583573165557,0.1324555450689999
1,All Population,5,Prevalence,155,Türkiye,2,Female,11,30-34 years,558,Mental disorders,2,Percent,2021,0.1923581297600962,0.2192393301473689,0.1698306366245456
1,All Population,5,Prevalence,155,Türkiye,1,Male,12,35-39 years,558,Mental disorders,2,Percent,2021,0.1473823300112766,0.1643134145824653,0.1314941814179033
1,All Population,5,Prevalence,155,Türkiye,2,Female,12,35-39 years,558,Mental disorders,2,Percent,2021,0.1923368514980183,0.2144994569109436,0.1722046460668455
1,All Population,5,Prevalence,155,Türkiye,1,Male,13,40-44 years,558,Mental disorders,2,Percent,2021,0.144911746473936,0.1615557014493015,0.1292763395344004
1,All Population,5,Prevalence,155,Türkiye,2,Female,13,40-44 years,558,Mental disorders,2,Percent,2021,0.1903812657603179,0.2137039459473113,0.1708539267816732
1,All Population,5,Prevalence,155,Türkiye,1,Male,14,45-49 years,558,Mental disorders,2,Percent,2021,0.1424296792062696,0.1582553370449772,0.1266425362142107
1,All Population,5,Prevalence,155,Türkiye,2,Female,14,45-49 years,558,Mental disorders,2,Percent,2021,0.1877788319858126,0.2099656399526884,0.1665827098626004
1,All Population,5,Prevalence,155,Türkiye,1,Male,15,50-54 years,558,Mental disorders,2,Percent,2021,0.1398773493158168,0.1591664078872155,0.1230417228886762
1,All Population,5,Prevalence,155,Türkiye,2,Female,15,50-54 years,558,Mental disorders,2,Percent,2021,0.1855302747504874,0.2085321976881652,0.1636817237486779
1,All Population,5,Prevalence,155,Türkiye,1,Male,16,55-59 years,558,Mental disorders,2,Percent,2021,0.1366621075943611,0.1545490916301358,0.119339443317493
1,All Population,5,Prevalence,155,Türkiye,2,Female,16,55-59 years,558,Mental disorders,2,Percent,2021,0.1818852339901524,0.2037903787668191,0.159512067864108
1,All Population,5,Prevalence,155,Türkiye,1,Male,17,60-64 years,558,Mental disorders,2,Percent,2021,0.133502181380796,0.1531608573995824,0.1174628895930263
1,All Population,5,Prevalence,155,Türkiye,2,Female,17,60-64 years,558,Mental disorders,2,Percent,2021,0.1780724374848825,0.2015696490298226,0.1561477516354454
1,All Population,5,Prevalence,155,Türkiye,1,Male,18,65-69 years,558,Mental disorders,2,Percent,2021,0.1308318887849879,0.149715191529721,0.1147634448085706
1,All Population,5,Prevalence,155,Türkiye,2,Female,18,65-69 years,558,Mental disorders,2,Percent,2021,0.1748536205692922,0.1987746927937807,0.1551330069532614
1,All Population,5,Prevalence,155,Türkiye,1,Male,19,70-74 years,558,Mental disorders,2,Percent,2021,0.1281904454947271,0.1483039251365974,0.112563162719586
1,All Population,5,Prevalence,155,Türkiye,2,Female,19,70-74 years,558,Mental disorders,2,Percent,2021,0.1710210681700026,0.1949319501525014,0.1513803836249301
1,All Population,5,Prevalence,155,Türkiye,1,Male,20,75-79 years,558,Mental disorders,2,Percent,2021,0.125432419570636,0.1464273918829206,0.110273361652105
1,All Population,5,Prevalence,155,Türkiye,2,Female,20,75-79 years,558,Mental disorders,2,Percent,2021,0.1671103571045576,0.1953296952487719,0.145454242555203
1,All Population,5,Prevalence,155,Türkiye,1,Male,30,80-84 years,558,Mental disorders,2,Percent,2021,0.1231814572852555,0.1474172363879418,0.1071087294622315
1,All Population,5,Prevalence,155,Türkiye,2,Female,30,80-84 years,558,Mental disorders,2,Percent,2021,0.1636813037335048,0.1919271814216152,0.1405017015036789
1,All Population,5,Prevalence,155,Türkiye,1,Male,31,85-89 years,558,Mental disorders,2,Percent,2021,0.1226887277622414,0.1457363578318188,0.1069424877574251
1,All Population,5,Prevalence,155,Türkiye,2,Female,31,85-89 years,558,Mental disorders,2,Percent,2021,0.162391282026568,0.1904477881583257,0.1400246050229569
